id-señal,timestamp-lectura,valor-lectura
pressure,1286892249873,69
precipitation,1320255733257,10
pressure,1361671612444,51
temperature,1274028911040,21
temperature,1429680058948,79
precipitation,1416490908009,96
pressure,1454807234199,35
pressure,1349963780225,23
precipitation,1299792922268,25
temperature,1448864414106,36
precipitation,1446643598412,78
pressure,1428847222502,75
precipitation,1359816453492,29
pressure,1321642145193,92
pressure,1302434835893,68
pressure,1334746357409,79
precipitation,1331690509501,81
temperature,1403128509854,80
precipitation,1304913989769,63
precipitation,1299761931909,68
precipitation,1273956215551,80
humidity,1303344177918,81
precipitation,1344792232875,66
pressure,1441527470029,11
precipitation,1320630102572,35
pressure,1380893835704,58
pressure,1264132313603,68
precipitation,1410198068312,22
precipitation,1435479043834,48
pressure,1312087310195,78
precipitation,1363192360232,11
precipitation,1455621767387,19
temperature,1326201363505,40
humidity,1379420400050,53
precipitation,1367087208087,63
precipitation,1330986979853,5
precipitation,1420313638114,86
precipitation,1329828364007,91
humidity,1438934182183,5
precipitation,1338996264537,66
temperature,1450878414098,68
precipitation,1330800406403,66
precipitation,1430438359384,79
precipitation,1339143408869,18
precipitation,1455843185614,40
precipitation,1301877642739,93
humidity,1351620731330,54
precipitation,1398527355169,37
pressure,1267553813084,88
pressure,1316860598104,67
pressure,1337589998736,45
temperature,1382080101796,42
precipitation,1303292050005,31
precipitation,1272720345198,62
precipitation,1366686167525,80
precipitation,1323770016788,76
precipitation,1376224955238,40
humidity,1364633708609,71
precipitation,1408777825543,29
temperature,1360479979250,4
precipitation,1301471227149,92
temperature,1315821006868,36
pressure,1409888740255,16
precipitation,1293888434348,29
pressure,1289866114569,23
precipitation,1301690999740,72
humidity,1353925490490,73
pressure,1314798739984,39
pressure,1404381270056,88
precipitation,1325079915134,39
humidity,1343158979534,19
precipitation,1350939860061,35
humidity,1428175709002,98
precipitation,1359645305594,2
precipitation,1443420898815,51
precipitation,1376453449225,6
pressure,1436453724224,51
pressure,1397448236949,80
humidity,1403525886265,65
temperature,1266836481123,89
pressure,1429567324129,88
precipitation,1365646873705,52
pressure,1440512900817,21
pressure,1272810017610,8
pressure,1283813595054,91
humidity,1407254003728,64
precipitation,1430147645862,43
pressure,1356647789357,60
precipitation,1281169911835,89
precipitation,1410643678765,78
precipitation,1344976254716,32
precipitation,1443289870120,74
precipitation,1367313282844,35
pressure,1301393869679,94
humidity,1283870417397,28
pressure,1292460219466,56
humidity,1339638471123,81
humidity,1414100081283,30
precipitation,1459812333616,13
humidity,1454998083617,68
precipitation,1357264833178,21
precipitation,1418379501765,43
precipitation,1275905850903,55
precipitation,1441338194772,76
pressure,1296017936374,73
precipitation,1377097603014,13
precipitation,1352098180495,2
precipitation,1400912134207,38
precipitation,1402703622787,20
humidity,1421481258742,41
precipitation,1450919754395,29
humidity,1408236479918,55
humidity,1302121759002,10
pressure,1371721432024,88
pressure,1355610591383,30
pressure,1363892479049,29
precipitation,1400354969834,96
precipitation,1436788370068,61
precipitation,1314662324359,13
precipitation,1350972767770,2
precipitation,1357998326341,88
pressure,1387190167942,68
temperature,1461998156919,21
precipitation,1394656633909,32
pressure,1376181219424,39
precipitation,1284626043363,12
precipitation,1337292018719,68
pressure,1310307238631,82
precipitation,1368057238813,78
pressure,1406075043887,13
precipitation,1389199900652,84
precipitation,1425935192321,55
precipitation,1382702749738,13
precipitation,1325031330907,59
precipitation,1408276497119,58
precipitation,1291576682715,36
precipitation,1325535974828,41
pressure,1413003010455,26
precipitation,1348513157018,61
precipitation,1405228964691,4
precipitation,1458268851312,20
precipitation,1417517141305,94
pressure,1304624701849,67
precipitation,1424525557286,60
precipitation,1320124606761,89
precipitation,1457726693829,2
pressure,1367268164456,91
pressure,1365348838345,57
precipitation,1367853708776,49
humidity,1378981772406,98
precipitation,1330333290724,58
precipitation,1418840660253,62
precipitation,1308019474331,29
temperature,1290110535744,53
temperature,1421184578615,2
humidity,1438930455476,87
humidity,1387778291467,17
precipitation,1394089464102,2
precipitation,1378528190590,24
precipitation,1292095153604,63
pressure,1354307194853,71
humidity,1400136892630,60
precipitation,1453931325868,19
precipitation,1339833024059,79
precipitation,1437668043830,18
precipitation,1330512934559,97
pressure,1398990570871,99
precipitation,1395847503257,11
precipitation,1449799754038,65
pressure,1451478082201,79
pressure,1438419406654,46
humidity,1373862911591,31
precipitation,1281119527640,76
temperature,1280098155826,14
temperature,1447529075937,66
pressure,1347972986645,11
precipitation,1419698050230,61
precipitation,1397165646562,84
pressure,1285700365934,92
precipitation,1421047263350,44
precipitation,1450953158094,54
precipitation,1438472935469,16
pressure,1292914666393,10
pressure,1380201527742,77
temperature,1381582456281,74
precipitation,1357041275808,63
precipitation,1291825046207,9
precipitation,1407018114859,48
pressure,1376470680470,47
pressure,1328607179129,99
pressure,1401295205911,75
pressure,1418084548846,40
precipitation,1394738386028,78
precipitation,1267780185301,67
precipitation,1390972607763,18
temperature,1304290536266,53
pressure,1375463553647,36
pressure,1383898814172,21
precipitation,1315532330096,22
pressure,1350993825630,58
precipitation,1447334578031,55
humidity,1293791776596,61
precipitation,1363662897291,59
precipitation,1328778659140,3
humidity,1277845416672,52
temperature,1348104938903,50
pressure,1360125584230,35
pressure,1400694581035,100
precipitation,1298140060503,71
precipitation,1300284121398,64
pressure,1293184730538,93
pressure,1294283380881,100
precipitation,1369890180903,4
pressure,1398439178082,42
precipitation,1307007790080,13
pressure,1277087302433,93
pressure,1454441940289,55
precipitation,1342891065643,30
precipitation,1459710281629,17
pressure,1429708313520,75
humidity,1420625952010,81
precipitation,1359441477923,86
precipitation,1463397921749,78
precipitation,1411714906640,54
temperature,1443607414149,46
pressure,1420232060645,94
temperature,1298848028953,83
pressure,1458987742400,29
precipitation,1302761353114,48
temperature,1339114116784,25
pressure,1407621302639,89
precipitation,1295392949942,72
pressure,1379901059384,30
pressure,1413949623808,79
precipitation,1435908958257,18
pressure,1340514608154,38
pressure,1294694637266,39
humidity,1310758260032,100
precipitation,1269772110848,9
temperature,1285097370025,77
precipitation,1333380699430,25
humidity,1447743033780,44
precipitation,1360968249966,32
precipitation,1371870769239,98
humidity,1353377247751,2
pressure,1356088582747,89
humidity,1367581396946,27
pressure,1310720279632,25
pressure,1294924360445,4
precipitation,1357384374771,23
humidity,1384901755238,99
humidity,1325295921170,91
precipitation,1328642864603,38
pressure,1278786226368,60
temperature,1410373663114,95
precipitation,1315685043250,11
pressure,1461712974133,94
precipitation,1462211422759,54
precipitation,1350143510292,21
pressure,1404197003531,12
pressure,1391905994375,23
humidity,1286143685914,57
temperature,1292777591275,32
pressure,1432754004042,26
precipitation,1353351316587,88
precipitation,1313703941629,95
precipitation,1448085592816,17
pressure,1349476167183,59
precipitation,1351868553924,11
humidity,1297790644184,54
temperature,1401269751674,96
pressure,1273929159925,72
precipitation,1448425433154,2
humidity,1350223319470,52
temperature,1302577453179,15
precipitation,1286282038583,5
precipitation,1373223737787,13
pressure,1275605176974,2
humidity,1405644628427,82
pressure,1272663482978,61
temperature,1336786071663,61
precipitation,1291471383620,87
precipitation,1374693711117,61
precipitation,1423876542839,41
precipitation,1285051523103,37
pressure,1341672858525,81
pressure,1336848183444,19
precipitation,1305749296685,98
pressure,1372827563241,46
pressure,1340304549710,81
pressure,1458316103494,96
temperature,1409585016925,63
precipitation,1351978712936,77
pressure,1351977400955,19
pressure,1460489831561,46
precipitation,1267459631125,64
humidity,1382614612753,34
pressure,1291001967399,9
temperature,1460483976840,45
pressure,1394913249719,21
humidity,1424685711531,82
precipitation,1378423694589,58
precipitation,1365866381210,21
pressure,1396389081182,5
pressure,1273450524309,40
pressure,1402697805679,23
temperature,1391355584784,21
pressure,1277833056456,97
precipitation,1369186087559,55
precipitation,1395767347946,88
temperature,1390412151665,61
pressure,1307799887372,80
humidity,1324616740937,23
precipitation,1306048076058,20
temperature,1461865830735,53
pressure,1318269444161,13
humidity,1302997978989,64
precipitation,1351557501626,71
precipitation,1447973513826,57
temperature,1408152161878,99
humidity,1380110748998,5
precipitation,1359438032310,25
temperature,1408893082526,51
humidity,1335535738520,38
pressure,1394554204032,92
precipitation,1323744712606,83
precipitation,1337578065468,82
temperature,1318521664730,76
precipitation,1364722819362,39
pressure,1297593636393,39
pressure,1444130501010,37
temperature,1284813686541,77
precipitation,1339368472369,84
precipitation,1317903697737,58
temperature,1344558340852,67
precipitation,1288835853777,35
temperature,1429434599295,3
precipitation,1452484606602,15
precipitation,1315540788694,29
pressure,1400573976809,91
humidity,1270891057228,57
precipitation,1346703373762,81
precipitation,1450735003933,28
humidity,1422931534143,26
precipitation,1296441906496,48
precipitation,1313384730177,32
humidity,1332606863702,74
humidity,1457505786357,89
temperature,1320500174886,89
precipitation,1375541504189,63
humidity,1395919793259,24
precipitation,1436933137710,77
temperature,1390524344252,12
precipitation,1372696441245,51
pressure,1366551466089,5
precipitation,1453191630633,61
precipitation,1428453967526,61
humidity,1292120563032,40
temperature,1402373702797,31
precipitation,1356206888558,60
humidity,1273991338706,45
temperature,1427564160477,41
humidity,1283893629587,19
precipitation,1410242800321,26
precipitation,1290994450493,91
precipitation,1395190831490,15
pressure,1327423359797,9
precipitation,1380166045995,11
precipitation,1388561443850,27
humidity,1331758771749,59
precipitation,1367709185223,95
precipitation,1363853471688,61
temperature,1463232651982,33
precipitation,1349794363626,44
pressure,1421718483011,28
pressure,1459513676083,5
precipitation,1332024742284,38
temperature,1433126607200,60
temperature,1321738334952,64
precipitation,1441981384226,31
temperature,1304021507247,49
humidity,1349461589953,29
precipitation,1423535182538,3
pressure,1396654740290,95
pressure,1290435181877,10
precipitation,1346919926316,18
precipitation,1451582613195,51
temperature,1336393839478,36
pressure,1272260131759,10
humidity,1271843623743,76
